2019-02-09 15:57:23.156659
        [5.607, 11.432, 0.308, 0.01, 0.001, 0.001, 100],
        [5.579, 11.432, 0.602, 0.01, 0.001, 0.001, 100],
        [5.579, 11.432, 0.5951, 0.01, 0.001, 0.001, 100],
        [5.580, 11.432, 0.5882, 0.01, 0.001, 0.001, 100],
        [5.580, 11.432, 0.5813, 0.01, 0.001, 0.001, 100],
        [5.581, 11.432, 0.5744, 0.01, 0.001, 0.001, 100],
        [5.581, 11.432, 0.5676, 0.01, 0.001, 0.001, 100],
        [5.582, 11.432, 0.5607, 0.01, 0.001, 0.001, 100],
        [5.582, 11.432, 0.5538, 0.01, 0.001, 0.001, 100],
        [5.583, 11.432, 0.5469, 0.01, 0.001, 0.001, 100],
        [5.583, 11.432, 0.54, 0.01, 0.001, 0.001, 100],
        [5.584, 11.432, 0.5329, 0.01, 0.001, 0.001, 100],
        [5.585, 11.432, 0.5258, 0.01, 0.001, 0.001, 100],
        [5.586, 11.432, 0.5187, 0.01, 0.001, 0.001, 100],
        [5.587, 11.432, 0.5116, 0.01, 0.001, 0.001, 100],
        [5.588, 11.432, 0.5044, 0.01, 0.001, 0.001, 100],
        [5.589, 11.432, 0.4973, 0.01, 0.001, 0.001, 100],
        [5.590, 11.432, 0.4902, 0.01, 0.001, 0.001, 100],
        [5.591, 11.432, 0.4831, 0.01, 0.001, 0.001, 100],
        [5.591, 11.432, 0.476, 0.01, 0.001, 0.001, 100],
        [5.593, 11.432, 0.468, 0.01, 0.001, 0.001, 100],
        [5.594, 11.432, 0.46, 0.01, 0.001, 0.001, 100],
        [5.596, 11.432, 0.452, 0.01, 0.001, 0.001, 100],
        [5.597, 11.432, 0.444, 0.01, 0.001, 0.001, 100],
        [5.598, 11.432, 0.436, 0.01, 0.001, 0.001, 100],
        [5.599, 11.432, 0.428, 0.01, 0.001, 0.001, 100],
        [5.601, 11.432, 0.42, 0.01, 0.001, 0.001, 100],
        [5.602, 11.432, 0.412, 0.01, 0.001, 0.001, 100],
        [5.604, 11.432, 0.404, 0.01, 0.001, 0.001, 100],
        [5.603, 11.432, 0.4, 0.01, 0.001, 0.001, 100],
        [5.602, 11.432, 0.396, 0.01, 0.001, 0.001, 100],
        [5.601, 11.432, 0.392, 0.01, 0.001, 0.001, 100],
        [5.601, 11.432, 0.388, 0.01, 0.001, 0.001, 100],
        [5.600, 11.432, 0.384, 0.01, 0.001, 0.001, 100],
        [5.599, 11.432, 0.38, 0.01, 0.001, 0.001, 100],
        [5.599, 11.432, 0.376, 0.01, 0.001, 0.001, 100],
        [5.598, 11.432, 0.372, 0.01, 0.001, 0.001, 100],
        [5.598, 11.432, 0.368, 0.01, 0.001, 0.001, 100],
        [5.596, 11.432, 0.3649, 0.01, 0.001, 0.001, 100],
        [5.594, 11.432, 0.3618, 0.01, 0.001, 0.001, 100],
        [5.592, 11.432, 0.3587, 0.01, 0.001, 0.001, 100],
        [5.590, 11.432, 0.3556, 0.01, 0.001, 0.001, 100],
        [5.589, 11.432, 0.3524, 0.01, 0.001, 0.001, 100],
        [5.587, 11.432, 0.3493, 0.01, 0.001, 0.001, 100],
        [5.585, 11.432, 0.3462, 0.01, 0.001, 0.001, 100],
        [5.583, 11.432, 0.3431, 0.01, 0.001, 0.001, 100],
        [5.582, 11.432, 0.34, 0.01, 0.001, 0.001, 100],
        [5.578, 11.432, 0.3378, 0.01, 0.001, 0.001, 100],
        [5.575, 11.432, 0.3356, 0.01, 0.001, 0.001, 100],
        [5.572, 11.432, 0.3333, 0.01, 0.001, 0.001, 100],
        [5.569, 11.432, 0.3311, 0.01, 0.001, 0.001, 100],
        [5.566, 11.432, 0.3289, 0.01, 0.001, 0.001, 100],
        [5.563, 11.432, 0.3267, 0.01, 0.001, 0.001, 100],
        [5.560, 11.432, 0.3244, 0.01, 0.001, 0.001, 100],
        [5.557, 11.432, 0.3222, 0.01, 0.001, 0.001, 100],
        [5.553, 11.432, 0.32, 0.01, 0.001, 0.001, 100],
        [5.551, 11.432, 0.3193, 0.01, 0.001, 0.001, 100],
        [5.549, 11.432, 0.3187, 0.01, 0.001, 0.001, 100],
        [5.546, 11.432, 0.318, 0.01, 0.001, 0.001, 100],
        [5.544, 11.432, 0.3173, 0.01, 0.001, 0.001, 100],
        [5.542, 11.432, 0.3167, 0.01, 0.001, 0.001, 100],
        [5.540, 11.432, 0.316, 0.01, 0.001, 0.001, 100],
        [5.537, 11.432, 0.3153, 0.01, 0.001, 0.001, 100],
        [5.535, 11.432, 0.3147, 0.01, 0.001, 0.001, 100],
        [5.532, 11.432, 0.314, 0.01, 0.001, 0.001, 100],
